,title,genre,budget,runtime,year,month,revenue
1573,Four Brothers,Action,45000000.0,109.0,2005,8,92374674.0
1574,Baby Mama,Comedy,30000000.0,99.0,2008,4,63833449.0
1575,Hope Floats,Drama,,114.0,1998,5,
1576,Bride Wars,Comedy,30000000.0,89.0,2009,1,114663461.0
1577,Without a Paddle,Action,19000000.0,95.0,2004,8,69631118.0
1578,13 Going on 30,Comedy,37000000.0,98.0,2004,4,96455697.0
1579,Midnight in Paris,Fantasy,30000000.0,94.0,2011,5,151119219.0
1580,The Nut Job,Animation,,85.0,2014,1,
1581,Blow,Crime,53000000.0,124.0,2001,4,83282296.0
1582,Message in a Bottle,Romance,80000000.0,131.0,1999,2,118880016.0
1583,Star Trek V: The Final Frontier,Science Fiction,30000000.0,107.0,1989,6,70200000.0
1584,Like Mike,Comedy,30000000.0,99.0,2002,7,
1585,The Naked Gun 33⅓: The Final Insult,Comedy,30000000.0,83.0,1994,3,51132598.0
1586,A View to a Kill,Adventure,30000000.0,131.0,1985,5,152427960.0
1587,The Curse of the Were-Rabbit,Adventure,30000000.0,85.0,2005,9,192452832.0
1588,P.S. I Love You,Drama,30000000.0,126.0,2007,11,156835339.0
1589,Racing Stripes,Comedy,30000000.0,102.0,2005,1,93772522.0
1590,Atonement,Drama,30000000.0,123.0,2007,8,129266061.0
1591,Letters to Juliet,Comedy,30000000.0,105.0,2010,5,
1592,Black Rain,Action,30000000.0,125.0,1989,9,45892212.0
1593,The Three Stooges,Comedy,30000000.0,92.0,2012,4,54819301.0
1594,Corpse Bride,Romance,40000000.0,77.0,2005,9,117195061.0
1595,Glory Road,Drama,,118.0,2006,1,42647449.0
1596,Sicario,Action,30000000.0,121.0,2015,9,84025816.0
1597,Southpaw,Action,30000000.0,123.0,2015,6,91709827.0
1598,Drag Me to Hell,Horror,30000000.0,99.0,2009,3,90810892.0
1599,The Age of Adaline,Fantasy,25000000.0,112.0,2015,4,65663276.0
1600,Secondhand Lions,Comedy,,111.0,2003,9,
1601,Step Up 3D,Drama,30000000.0,107.0,2010,8,159291809.0
1602,Blue Crush,Adventure,25000000.0,104.0,2002,8,51842679.0
1603,Stranger Than Fiction,Comedy,30000000.0,113.0,2006,9,53653224.0
1604,30 Days of Night,Horror,30000000.0,113.0,2007,10,75505973.0
1605,The Cabin in the Woods,Horror,30000000.0,95.0,2012,4,66486080.0
1606,Meet the Spartans,Comedy,30000000.0,84.0,2008,1,84646831.0
1607,Midnight Run,Adventure,30000000.0,126.0,1988,7,38413606.0
1608,The Running Man,Action,27000000.0,101.0,1987,11,38122105.0
1609,Little Shop of Horrors,Horror,25000000.0,94.0,1986,12,38748395.0
1610,Hanna,Action,30000000.0,111.0,2011,4,63782078.0
1611,Mortal Kombat: Annihilation,Action,30000000.0,95.0,1997,11,51376861.0
1612,Larry Crowne,Comedy,30000000.0,98.0,2011,6,36160375.0
1613,Carrie,Drama,30000000.0,100.0,2013,10,82394288.0
1614,Take the Lead,NA,30000000.0,108.0,2006,3,34742066.0
1615,Gridiron Gang,Action,30000000.0,125.0,2006,9,41480851.0
1616,What's the Worst That Could Happen?,Action,45000000.0,94.0,2001,5,
1617,9,Action,30000000.0,79.0,2009,8,48428063.0
1618,Side Effects,Thriller,30000000.0,106.0,2013,2,63372757.0
1619,The Prince & Me,Comedy,,111.0,2004,3,
1620,Winnie the Pooh,Animation,30000000.0,63.0,2011,4,14460000.0
1621,Dumb and Dumberer: When Harry Met Lloyd,Comedy,19000000.0,85.0,2003,6,39267515.0
1622,Bulworth,Comedy,30000000.0,108.0,1998,5,29202884.0
1623,Get on Up,Drama,,139.0,2014,8,31911598.0
1624,One True Thing,Drama,,127.0,1998,9,
1625,Virtuosity,Action,30000000.0,106.0,1995,8,24048000.0
1626,My Super Ex-Girlfriend,Fantasy,,95.0,2006,6,60896147.0
1627,Deliver Us from Evil,Thriller,30000000.0,118.0,2014,7,
1628,Sanctum,Action,30000000.0,108.0,2011,2,108609310.0
1629,Little Black Book,Comedy,35000000.0,111.0,2004,8,22034832.0
1630,The Five-Year Engagement,Comedy,30000000.0,124.0,2012,4,53909751.0
1631,Mr. 3000,Comedy,30000000.0,104.0,2004,6,21800302.0
1632,The Next Three Days,Romance,30000000.0,133.0,2010,11,51148651.0
1633,Ultraviolet,Science Fiction,30000000.0,87.0,2006,3,31070211.0
1634,Assault on Precinct 13,Thriller,30000000.0,109.0,2005,1,35294470.0
1635,The Replacement Killers,Action,30000000.0,87.0,1998,2,19204929.0
1636,Fled,Action,25000000.0,98.0,1996,7,17193231.0
1637,Eight Legged Freaks,Action,,99.0,2002,7,
1638,Love & Other Drugs,Drama,30000000.0,112.0,2010,11,102820008.0
1639,88 Minutes,Crime,30000000.0,108.0,2007,2,16930884.0
1640,North Country,Drama,35000000.0,126.0,2005,2,25224242.0
1641,The Whole Ten Yards,Comedy,40000000.0,98.0,2004,4,26155781.0
1642,Splice,Horror,26000000.0,104.0,2009,10,
1643,Howard the Duck,Comedy,37000000.0,110.0,1986,8,37962774.0
1644,Pride and Glory,Thriller,30000000.0,130.0,2008,9,31148328.0
1645,The Cave,Action,30000000.0,97.0,2005,8,15007991.0
1646,Alex & Emma,Comedy,30000000.0,96.0,2003,6,15368897.0
1647,Wicker Park,Drama,30000000.0,114.0,2004,9,13001257.0
1648,Fright Night,Horror,17000000.0,106.0,2011,8,24922237.0
1649,The New World,Drama,30000000.0,135.0,2005,12,30536013.0
1650,Wing Commander,Action,30000000.0,100.0,1999,3,
1651,In Dreams,Drama,,100.0,1999,1,
1652,Dragonball Evolution,Action,100000000.0,85.0,2009,4,
1653,The Last Stand,Action,30000000.0,107.0,2013,1,
1654,Godsend,Drama,25000000.0,102.0,2004,4,30114487.0
1655,Chasing Liberty,Comedy,23000000.0,111.0,2004,1,
1656,Hoodwinked Too! Hood VS. Evil,Comedy,30000000.0,86.0,2011,4,13521829.0
1657,An Unfinished Life,Drama,30000000.0,108.0,2005,9,18618284.0
1658,The Imaginarium of Doctor Parnassus,Adventure,30000000.0,123.0,2009,10,64352607.0
1659,Barney's Version,Comedy,30000000.0,134.0,2010,10,8454301.0
1660,Runner Runner,Crime,30000000.0,91.0,2013,9,62616646.0
1661,Antitrust,Action,30000000.0,108.0,2001,1,18195610.0
1662,Glory,NA,18000000.0,122.0,1989,12,26828365.0
1663,Once Upon a Time in America,Drama,30000000.0,229.0,1984,2,
1664,Dead Man Down,Thriller,,118.0,2013,3,18074539.0
1665,The Merchant of Venice,Drama,,138.0,2004,9,
1666,The Good Thief,Crime,,108.0,2003,4,
1667,Supercross,Action,,80.0,2005,8,3102550.0
1668,Miss Potter,Drama,30000000.0,92.0,2006,12,35078241.0
1669,The Promise,Fantasy,,98.0,2005,12,
1670,DOA: Dead or Alive,Adventure,21000000.0,87.0,2006,9,480314.0
1671,The Assassination of Jesse James by the Coward Robert Ford,Action,30000000.0,160.0,2007,9,14711793.0
1672,1911,Adventure,30000000.0,125.0,2011,7,108348.0
1673,Little Nicholas,Comedy,,91.0,2009,9,
1674,Wild Card,Thriller,30000000.0,92.0,2015,1,
1675,Machine Gun Preacher,Action,30000000.0,129.0,2011,9,2527904.0
1676,Animals United,Animation,,93.0,2010,10,
1677,Goodbye Bafana,NA,30000000.0,140.0,2007,2,
1678,United Passions,Drama,27000000.0,110.0,2014,6,
1679,Grace of Monaco,Romance,30000000.0,103.0,2014,5,
1680,Savva. Heart of the Warrior,Fantasy,30000000.0,85.0,2015,11,
1681,Ripley's Game,Crime,30000000.0,110.0,2002,9,
1682,Sausage Party,Adventure,19000000.0,83.0,2016,7,140752617.0
1683,Pitch Perfect 2,Comedy,29000000.0,115.0,2015,5,287506194.0
1684,Walk the Line,Drama,28000000.0,136.0,2005,9,186438883.0
1685,Keeping the Faith,Comedy,30000000.0,127.0,2000,4,37036004.0
1686,The Borrowers,Adventure,29000000.0,86.0,1997,12,
1687,Frost/Nixon,Drama,,122.0,2008,10,
1688,Confessions of a Dangerous Mind,Comedy,30000000.0,113.0,2002,12,33013805.0
1689,Serving Sara,Comedy,29000000.0,100.0,2002,8,16930185.0
1690,The Boss,Comedy,29000000.0,91.0,2016,4,78636257.0
1691,Cry Freedom,Drama,,157.0,1987,11,
1692,Mumford,Comedy,,112.0,1999,9,
1693,Seed of Chucky,Drama,12000000.0,87.0,2004,11,24829644.0
1694,The Jacket,Drama,29000000.0,103.0,2005,3,21126225.0
1695,Aladdin,Animation,28000000.0,90.0,1992,11,504050219.0
1696,Straight Outta Compton,Drama,28000000.0,147.0,2015,8,201634991.0
1697,Indiana Jones and the Temple of Doom,Adventure,28000000.0,118.0,1984,5,333000000.0
1698,The Rugrats Movie,Animation,30000000.0,79.0,1998,11,100491683.0
1699,Along Came a Spider,Crime,60000000.0,104.0,2001,4,105178561.0
1700,Florence Foster Jenkins,Comedy,29000000.0,110.0,2016,5,48902953.0
1701,Once Upon a Time in Mexico,Action,29000000.0,102.0,2003,9,98185582.0
1702,Die Hard,Action,28000000.0,131.0,1988,7,140767956.0
1703,Role Models,Comedy,28000000.0,99.0,2008,2,92380927.0
1704,The Big Short,Comedy,28000000.0,130.0,2015,12,133346506.0
1705,Taking Woodstock,NA,,120.0,2009,9,
1706,Miracle,Drama,28000000.0,135.0,2004,2,64445708.0
1707,Dawn of the Dead,Fantasy,28000000.0,101.0,2004,3,102356381.0
1708,The Wedding Planner,Comedy,35000000.0,103.0,2001,1,94728529.0
1709,Space Pirate Captain Harlock,Animation,30000000.0,115.0,2013,9,17137302.0
1710,The Royal Tenenbaums,Comedy,21000000.0,110.0,2001,10,71441250.0
1711,Identity,NA,30000000.0,90.0,2003,4,90259536.0
1712,Last Vegas,Comedy,28000000.0,105.0,2013,10,134402450.0
1713,For Your Eyes Only,Adventure,28000000.0,127.0,1981,6,195312802.0
1714,Serendipity,Comedy,28000000.0,90.0,2001,10,77516304.0
1715,Timecop,Thriller,27000000.0,99.0,1994,9,101646581.0
1716,Zoolander,Comedy,28000000.0,89.0,2001,9,60780981.0
1717,Safe Haven,Romance,28000000.0,115.0,2013,2,97594140.0
1718,Hocus Pocus,Comedy,28000000.0,96.0,1993,7,39514713.0
1719,No Reservations,Comedy,28000000.0,104.0,2007,7,92601050.0
1720,Kick-Ass,Action,28000000.0,117.0,2010,3,96188903.0
1721,30 Minutes or Less,Action,28000000.0,83.0,2011,8,40547440.0
1722,Dracula 2000,Thriller,28000000.0,99.0,2000,12,33000337.0
1723,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",NA,28000000.0,81.0,2014,10,100654149.0
1724,Pride & Prejudice,Drama,28000000.0,135.0,2005,9,121147947.0
1725,Blade Runner,Science Fiction,28000000.0,117.0,1982,6,33139618.0
1726,Rob Roy,Adventure,28000000.0,139.0,1995,4,31596911.0
1727,3 Days to Kill,Action,28000000.0,113.0,2014,2,52597999.0
1728,We Own the Night,Drama,21000000.0,117.0,2007,5,54926886.0
1729,Lost Souls,Horror,,97.0,2000,10,
1730,Winged Migration,NA,35866397.0,98.0,2001,12,20217080.0
1731,Just My Luck,Comedy,28000000.0,103.0,2006,5,38159905.0
1732,"Mystery, Alaska",Drama,28000000.0,119.0,1999,10,8888143.0
1733,The Spy Next Door,Action,28000000.0,94.0,2010,1,45236543.0
1734,A Simple Wish,Adventure,28000000.0,86.0,1997,7,8345056.0
1735,Ghosts of Mars,Action,28000000.0,98.0,2001,8,14010832.0
1736,Our Brand Is Crisis,Comedy,28000000.0,108.0,2015,9,7002261.0
1737,Pride and Prejudice and Zombies,Romance,28000000.0,108.0,2016,2,16374328.0
1738,Kundun,Drama,28000000.0,134.0,1997,12,5684789.0
1739,How to Lose Friends & Alienate People,Comedy,27000000.0,110.0,2008,10,17286299.0
1740,Kick-Ass 2,Action,28000000.0,103.0,2013,7,60700000.0
1741,Alatriste,Action,24000000.0,145.0,2006,9,23321954.0
1742,Brick Mansions,Action,28000000.0,90.0,2014,4,68896829.0
1743,Octopussy,Adventure,27500000.0,131.0,1983,6,187500000.0
1744,Knocked Up,Comedy,30000000.0,129.0,2007,6,219076518.0
1745,My Sister's Keeper,Drama,30000000.0,109.0,2009,6,95714875.0
1746,Welcome Home Roscoe Jenkins,Comedy,35000000.0,114.0,2008,2,43650785.0
1747,A Passage to India,Drama,8000000.0,163.0,1984,12,27187653.0
1748,Notes on a Scandal,Drama,15000000.0,92.0,2006,12,49469904.0
1749,Rendition,Drama,27500000.0,120.0,2007,9,24748670.0
1750,Star Trek VI: The Undiscovered Country,Science Fiction,27000000.0,113.0,1991,12,96900000.0
1751,Divine Secrets of the Ya-Ya Sisterhood,Comedy,27000000.0,116.0,2002,6,
1752,Kiss the Girls,Drama,27000000.0,115.0,1997,10,60527873.0
1753,The Blues Brothers,NA,27000000.0,133.0,1980,6,115229890.0
1754,The Sisterhood of the Traveling Pants 2,Adventure,27000000.0,117.0,2008,8,44352417.0
1755,Joyful Noise,Comedy,,117.0,2012,1,
1756,About a Boy,Drama,27000000.0,101.0,2002,4,129000000.0
1757,Lake Placid,Horror,27000000.0,82.0,1999,7,56870414.0
1758,Lucky Number Slevin,Drama,27000000.0,110.0,2006,2,56308881.0
1759,The Right Stuff,Drama,27000000.0,193.0,1983,10,21500000.0
1760,Anonymous,Drama,30000000.0,130.0,2011,10,15395087.0
1761,The NeverEnding Story,Drama,27000000.0,102.0,1984,4,20158808.0
1762,Dark City,NA,27000000.0,100.0,1998,2,27200316.0
1763,The Duchess,Drama,,110.0,2008,9,
1764,Return to Oz,Adventure,25000000.0,109.0,1985,6,11137801.0
1765,The Newton Boys,Crime,27000000.0,113.0,1998,3,76000000.0
1766,Case 39,Horror,27000000.0,109.0,2009,8,29000000.0
1767,Suspect Zero,Crime,27000000.0,99.0,2004,8,13000000.0
1768,Martian Child,Drama,,106.0,2007,11,
1769,Spy Kids: All the Time in the World,NA,27000000.0,89.0,2011,8,85564310.0
1770,Money Monster,Thriller,27000000.0,98.0,2016,5,93282604.0
1771,The 51st State,Thriller,,93.0,2001,12,
1772,Flawless,Comedy,,112.0,1999,11,4488529.0
1773,Mindhunters,NA,27000000.0,106.0,2004,5,21148829.0
1774,What Just Happened,Comedy,25000000.0,104.0,2008,10,6673422.0
1775,The Statement,Drama,,120.0,2003,12,
1776,The Magic Flute,Comedy,,133.0,2006,9,
1777,Paul Blart: Mall Cop,Action,26000000.0,91.0,2009,1,183293131.0
1778,Freaky Friday,Comedy,26000000.0,97.0,2003,8,110230332.0
1779,The 40 Year Old Virgin,Comedy,26000000.0,116.0,2005,8,109449237.0
1780,Shakespeare in Love,Romance,25000000.0,122.0,1998,12,289317794.0
1781,A Walk Among the Tombstones,Crime,28000000.0,113.0,2014,9,53181600.0
1782,Kindergarten Cop,Comedy,15000000.0,111.0,1990,12,201957688.0
1783,Pineapple Express,Action,27000000.0,111.0,2008,8,101624843.0
1784,Ever After: A Cinderella Story,Drama,26000000.0,121.0,1998,7,65705772.0
1785,Open Range,NA,22000000.0,139.0,2003,8,68296293.0
1786,Flatliners,Drama,26000000.0,115.0,1990,8,61489265.0
1787,A Bridge Too Far,Drama,22000000.0,175.0,1977,6,50750000.0
1788,Red Eye,Horror,26000000.0,85.0,2005,8,57891803.0
1789,Final Destination 2,Horror,26000000.0,90.0,2003,1,90426405.0
1790,"O Brother, Where Art Thou?",Action,26000000.0,106.0,2000,8,71868327.0
1791,Legion,Horror,26000000.0,100.0,2010,1,67918658.0
1792,Pain & Gain,Thriller,25000000.0,130.0,2013,4,86175291.0
1793,In Good Company,Comedy,,109.0,2004,12,
1794,Clockstoppers,Adventure,26000000.0,94.0,2002,3,38793283.0
1795,Silverado,Action,26000000.0,127.0,1985,7,
1796,Brothers,Drama,26000000.0,104.0,2009,1,43318349.0
1797,Agent Cody Banks 2: Destination London,Comedy,26000000.0,100.0,2004,12,28818995.0
1798,New Year's Eve,Comedy,56000000.0,118.0,2011,12,142044638.0
1799,Original Sin,Drama,42000000.0,118.0,2001,8,35402320.0
1800,The Raven,Crime,26000000.0,111.0,2012,3,29657751.0
1801,Welcome to Mooseport,Comedy,30000000.0,110.0,2004,2,14000000.0
1802,Highlander: The Final Dimension,Action,26000000.0,99.0,1994,11,36800000.0
1803,Blood and Wine,Crime,26000000.0,101.0,1996,10,
1804,Snow White: A Tale of Terror,Fantasy,26000000.0,100.0,1997,7,
1805,The Curse of the Jade Scorpion,Comedy,,103.0,2001,8,
1806,Accidental Love,Romance,26000000.0,100.0,2015,2,
1807,Flipper,Adventure,25530000.0,95.0,1996,5,20080020.0
1808,Self/less,Science Fiction,26000000.0,116.0,2015,7,30523226.0
1809,The Constant Gardener,Drama,25000000.0,129.0,2005,8,82466670.0
1810,The Passion of the Christ,Drama,30000000.0,127.0,2004,2,611899420.0
1811,Mrs. Doubtfire,Comedy,25000000.0,125.0,1993,11,441286195.0
1812,Rain Man,Drama,25000000.0,133.0,1988,12,412800000.0
1813,Gran Torino,Drama,33000000.0,116.0,2008,12,269958228.0
1814,W.,Drama,25100000.0,131.0,2008,10,29506464.0
1815,Taken,Action,25000000.0,93.0,2008,2,226830568.0
1816,The Best of Me,Drama,26000000.0,117.0,2014,10,35926213.0
1817,The Bodyguard,Thriller,25000000.0,129.0,1992,11,411006740.0
1818,Schindler's List,Drama,22000000.0,195.0,1993,11,321365567.0
1819,The Help,Drama,25000000.0,146.0,2011,8,124272124.0
1820,The Fifth Estate,Drama,28000000.0,128.0,2013,10,8555008.0
1821,Scooby-Doo 2: Monsters Unleashed,NA,,93.0,2004,3,181466833.0
1822,Forbidden Kingdom,Thriller,26000000.0,127.0,2014,1,
1823,Freddy vs. Jason,Horror,30000000.0,97.0,2003,8,114908830.0
1824,The Face of an Angel,Thriller,,100.0,2014,9,
1825,Jimmy Neutron: Boy Genius,Action,25000000.0,83.0,2001,12,80936232.0
1826,Cloverfield,Action,25000000.0,85.0,2008,1,170764026.0
1827,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Science Fiction,25000000.0,88.0,1991,3,78000000.0
1828,The Untouchables,Crime,25000000.0,119.0,1987,6,76270454.0
1829,No Country for Old Men,Crime,25000000.0,122.0,2007,11,171600000.0
1830,Ride Along,Action,25000000.0,99.0,2014,1,153997819.0
1831,Bridget Jones's Diary,Comedy,25000000.0,97.0,2001,4,281929795.0
1832,Chocolat,Comedy,25000000.0,121.0,2000,12,152500343.0
1833,"Legally Blonde 2: Red, White & Blonde",Comedy,45000000.0,95.0,2003,7,124914842.0
1834,Parental Guidance,Comedy,25000000.0,104.0,2012,12,119772232.0
1835,No Strings Attached,Comedy,25000000.0,107.0,2011,1,147780440.0
1836,Tombstone,Action,25000000.0,130.0,1993,12,56505065.0
1837,Romeo Must Die,Action,25000000.0,115.0,2000,3,91036760.0
1838,The Omen,Horror,2800000.0,111.0,1976,6,60922980.0
1839,Final Destination 3,Horror,25000000.0,93.0,2006,2,117719158.0
1840,The Lucky One,Drama,25000000.0,101.0,2012,4,99357138.0
1841,Bridge to Terabithia,Adventure,60000000.0,96.0,2007,2,137587063.0
1842,Finding Neverland,Drama,25000000.0,106.0,2004,10,116766556.0
1843,A Madea Christmas,Comedy,,100.0,2013,12,
1844,The Grey,Action,25000000.0,117.0,2012,1,77278331.0
1845,Hide and Seek,Horror,25000000.0,101.0,2005,1,122644820.0
1846,Anchorman: The Legend of Ron Burgundy,Comedy,26000000.0,94.0,2004,7,90574188.0
1847,GoodFellas,Drama,25000000.0,145.0,1990,9,46836394.0
1848,Agent Cody Banks,Action,28000000.0,102.0,2003,3,58795814.0
1849,Nanny McPhee,Fantasy,25000000.0,97.0,2005,10,122489822.0
1850,Scarface,Action,25000000.0,170.0,1983,12,65884703.0
1851,Nothing to Lose,Action,25000000.0,97.0,1997,7,
1852,The Last Emperor,Drama,23000000.0,163.0,1987,10,43984230.0
1853,Contraband,Thriller,25000000.0,109.0,2012,1,63100000.0
1854,Money Talks,Action,,97.0,1997,8,
1855,There Will Be Blood,Drama,25000000.0,158.0,2007,12,77208711.0
1856,The Wild Thornberrys Movie,Animation,35000000.0,85.0,2002,12,
1857,Rugrats Go Wild,Animation,,84.0,2003,6,
1858,Undercover Brother,Action,25000000.0,86.0,2002,5,41604473.0
1859,The Sisterhood of the Traveling Pants,Drama,25000000.0,119.0,2005,6,39053061.0
1860,Kiss of the Dragon,Action,25000000.0,98.0,2001,7,64437847.0
1861,The House Bunny,Romance,25000000.0,97.0,2008,8,70442940.0
1862,Beauty Shop,Comedy,25000000.0,105.0,2005,6,36351350.0
1863,Million Dollar Arm,Drama,25000000.0,124.0,2014,5,38307627.0
1864,The Giver,Drama,25000000.0,94.0,2014,8,66980456.0
1865,What a Girl Wants,Comedy,,105.0,2003,3,
1866,Jeepers Creepers 2,Horror,17000000.0,104.0,2003,8,63102666.0
1867,Good Luck Chuck,Comedy,25000000.0,101.0,2007,9,59192128.0
1868,Cradle 2 the Grave,Action,25000000.0,101.0,2003,2,56489558.0
1869,The Hours,Drama,25000000.0,114.0,2002,12,41597830.0
1870,She's the Man,Comedy,20000000.0,105.0,2006,3,33889159.0
1871,Mr. Bean's Holiday,NA,25000000.0,90.0,2007,3,229736344.0
1872,Anacondas: The Hunt for the Blood Orchid,Adventure,20000000.0,97.0,2004,8,70992898.0
1873,Blood Ties,Thriller,25500000.0,128.0,2013,8,2415472.0
1874,August Rush,Drama,25000000.0,114.0,2007,11,66122026.0
1875,Elizabeth,Drama,30000000.0,124.0,1998,9,82150642.0
1876,Bride of Chucky,Horror,25000000.0,89.0,1998,10,50671850.0
1877,Tora! Tora! Tora!,NA,25485000.0,144.0,1970,1,29548291.0
1878,Spice World,Adventure,25000000.0,93.0,1997,12,100000000.0
1879,The Sitter,Comedy,25000000.0,81.0,2011,12,34942188.0
1880,Dance Flick,Action,,83.0,2009,5,
1881,The Shawshank Redemption,Drama,25000000.0,142.0,1994,9,28341469.0
1882,Crocodile Dundee in Los Angeles,Adventure,21150000.0,92.0,2001,4,39438674.0
1883,Kingpin,Comedy,27000000.0,113.0,1996,7,25023434.0
1884,The Gambler,Thriller,25000000.0,111.0,2014,12,39171130.0
1885,August: Osage County,Comedy,25000000.0,121.0,2013,12,74188937.0
1886,Ice Princess,Drama,25000000.0,98.0,2005,3,27645491.0
1887,A Lot Like Love,Comedy,30000000.0,107.0,2005,4,42886719.0
1888,Eddie the Eagle,Comedy,23000000.0,106.0,2016,2,46152800.0
1889,He Got Game,Drama,25000000.0,136.0,1998,5,21567853.0
1890,Don Juan DeMarco,Romance,25000000.0,97.0,1994,10,22200000.0
1891,Dear John,Drama,25000000.0,115.0,2010,2,114977104.0
1892,The Losers,Action,25000000.0,97.0,2010,4,23580000.0
1893,Don't Be Afraid of the Dark,Fantasy,25000000.0,99.0,2010,11,36993168.0
1894,War,Action,25000000.0,103.0,2007,8,40452643.0
1895,Punch-Drunk Love,Comedy,25000000.0,95.0,2002,10,17000000.0
1896,EuroTrip,Comedy,25000000.0,93.0,2004,2,20796847.0
1897,Half Past Dead,Crime,13000000.0,98.0,2002,11,
1898,Unaccompanied Minors,Comedy,26000000.0,90.0,2006,12,
1899,"Bright Lights, Big City",Drama,,107.0,1988,4,
1900,The Adventures of Pinocchio,Animation,,90.0,1996,7,
1901,The Greatest Game Ever Played,Drama,25000000.0,120.0,2005,9,15431177.0
1902,The Box,Thriller,30000000.0,115.0,2009,9,33333531.0
1903,The Ruins,Drama,8000000.0,91.0,2008,4,
1904,The Next Best Thing,Comedy,25000000.0,108.0,2000,3,24362772.0
1905,My Soul to Take,Drama,25000000.0,107.0,2010,10,19829957.0
1906,The Girl Next Door,Comedy,25000000.0,108.0,2004,4,30411183.0
1907,Maximum Risk,Action,25000000.0,100.0,1996,9,51702483.0
1908,Stealing Harvard,Action,,85.0,2002,9,
1909,Legend,Crime,25000000.0,131.0,2015,9,42972994.0
1910,Hot Rod,Action,,88.0,2007,8,14334401.0
1911,Shark Night,Horror,28000000.0,91.0,2011,9,10126458.0
1912,Angela's Ashes,Drama,,145.0,1999,12,
1913,Draft Day,Drama,25000000.0,109.0,2014,4,28831145.0
1914,Lifeforce,Fantasy,25000000.0,116.0,1985,6,
1915,The Conspirator,Crime,25000000.0,122.0,2010,9,15478800.0
1916,Lords of Dogtown,Drama,25000000.0,107.0,2005,6,13411957.0
1917,The 33,Drama,25000000.0,120.0,2015,8,24902723.0
1918,Big Trouble in Little China,Action,25000000.0,99.0,1986,5,11000000.0
1919,Fly Me to the Moon,Comedy,,104.0,2012,10,
1920,Warrior,Action,25000000.0,140.0,2011,9,23057115.0
1921,Michael Collins,Drama,28000000.0,132.0,1996,10,16900000.0
1922,Gettysburg,NA,,254.0,1993,10,25000000.0
1923,Stop-Loss,Drama,25000000.0,113.0,2008,3,11207130.0
1924,Abandon,Drama,25000000.0,99.0,2002,10,10719357.0
1925,Brokedown Palace,Drama,25000000.0,100.0,1999,8,13000000.0
1926,The Possession,Horror,14000000.0,92.0,2012,8,85446075.0
1927,Mrs. Winterbourne,Comedy,25000000.0,105.0,1996,4,10070000.0
1928,Straw Dogs,Drama,25000000.0,110.0,2011,9,10324441.0
1929,The Hoax,Comedy,25000000.0,116.0,2006,10,11772461.0
1930,Stone Cold,Action,,92.0,1991,5,
1931,The Road,Adventure,32000000.0,111.0,2009,11,27635305.0
1932,Sheena,Action,25000000.0,117.0,1984,8,5778353.0
1933,Underclassman,Action,,95.0,2005,9,
1934,Say It Isn't So,Comedy,25000000.0,95.0,2001,3,
1935,The World's Fastest Indian,Drama,25000000.0,127.0,2005,10,
1936,Tank Girl,Action,25000000.0,98.0,1995,3,4064495.0
1937,King's Ransom,Comedy,,95.0,2005,4,
1938,Blindness,Drama,25000000.0,121.0,2008,5,19844979.0
1939,BloodRayne,Action,25000000.0,95.0,2005,10,2405420.0
1940,Carnage,Comedy,25000000.0,80.0,2011,9,27603069.0
1941,Where the Truth Lies,Drama,25000000.0,107.0,2005,10,
1942,Cirque du Soleil: Worlds Away,Fantasy,,91.0,2012,11,34153101.0
1943,Without Limits,Drama,25000000.0,117.0,1998,9,777423.0
1944,Me and Orson Welles,Comedy,25000000.0,114.0,2009,11,2336172.0
1945,The Best Offer,Drama,13500000.0,124.0,2013,1,19255873.0
1946,The Bad Lieutenant: Port of Call - New Orleans,Drama,25000000.0,122.0,2009,9,10589102.0
1947,A Turtle's Tale: Sammy's Adventures,Animation,,88.0,2010,8,
1948,Little White Lies,Comedy,25000000.0,154.0,2010,10,48531470.0
1949,Love Ranch,Drama,,117.0,2010,6,
1950,The True Story of Puss 'n Boots,NA,,82.0,2009,4,
1951,Space Dogs,NA,25000000.0,85.0,2010,3,6500000.0
1952,The Counselor,Thriller,25000000.0,117.0,2013,10,71009334.0
1953,Ironclad,Romance,25000000.0,121.0,2011,3,
1954,Waterloo,NA,25000000.0,128.0,1970,10,3052000.0
1955,Kung Fu Jungle,Crime,25000000.0,100.0,2014,10,
1956,Red Sky,Action,25000000.0,100.0,2014,3,
1957,Dangerous Liaisons,Drama,14000000.0,119.0,1988,12,34670720.0
1958,On the Road,Adventure,25000000.0,137.0,2012,5,8784318.0
1959,Star Trek IV: The Voyage Home,Science Fiction,24000000.0,119.0,1986,11,133000000.0
1960,Rocky Balboa,Drama,24000000.0,102.0,2006,12,155721132.0
1961,Scream 2,Horror,24000000.0,120.0,1997,12,172363301.0
1962,Jane Got a Gun,Action,25000000.0,98.0,2016,1,1397284.0
1963,Think Like a Man Too,Comedy,24000000.0,105.0,2014,6,70181428.0
1964,The Whole Nine Yards,Comedy,41300000.0,98.0,2000,2,106371651.0
1965,Footloose,Drama,8200000.0,107.0,1984,2,80035402.0
1966,Old School,Comedy,24000000.0,91.0,2003,2,87055349.0
1967,The Fisher King,Comedy,24000000.0,137.0,1991,9,41895491.0
